,time,S_c1,C_c1,I_c1,VS_c1,VC_c1,S_h1,C_h1,I_h1,VS_h1,VC_h1,D_h1,CInc_1a,CInc_1b,CInc_1c,CInc_1d,col_adm,col_discharges,admissions,discharges,,,,,
102,101,24532.80606,548.7837358,0.050460436,53824.31649,1128.043256,122.4821018,13.84450109,0.695889544,269.5396887,29.43781884,2126.636431,357124.0714,5601.877533,5600.867924,4086.997474,193.2610688,609.3364013,6029.589157,6021.810951,0.040371476,0.028118701,,0.015058058,
103,102,24540.47637,548.6677402,0.050452635,53816.83136,1127.974075,122.5220831,13.84556608,0.695790233,269.5056377,29.43092282,2126.651487,357128.7252,5601.917897,5600.908289,4087.025592,195.1658391,615.2656786,6089.30052,6081.447621,0.040365227,0.028117422,,0.015055883,
104,103,24548.14507,548.5523172,0.050444853,53809.34796,1127.904206,122.5620277,13.84666734,0.695693155,269.4715249,29.42408691,2126.666541,357133.3785,5601.958255,5600.948648,4087.053708,197.0703989,621.1941636,6149.011894,6141.084305,0.040358994,0.028116211,,0.015053759,
105,104,24555.81215,548.4374697,0.050437093,53801.86629,1127.83366,122.6019367,13.8478032,0.695598178,269.437353,29.41730889,2126.681592,357138.0313,5601.998607,5600.989001,4087.081823,198.9747482,627.1218694,6208.723279,6200.721001,0.040352777,0.028115066,,0.015051681,
106,105,24563.4776,548.3232002,0.050429354,53794.38632,1127.762446,122.641811,13.8489721,0.695505182,269.4031251,29.4105866,2126.696642,357142.6835,5602.038953,5601.029347,4087.109937,200.8788869,633.0488083,6268.434675,6260.357711,0.040346577,0.028113984,,0.015049648,
107,106,24571.14143,548.209511,0.050421636,53786.90806,1127.690575,122.6816516,13.85017255,0.695414054,269.3688438,29.40391796,2126.71169,357147.3352,5602.079292,5601.069688,4087.13805,202.7828148,638.9749923,6328.146081,6319.994433,0.040340394,0.028112963,,0.015047656,
108,107,24578.80364,548.0964042,0.050413939,53779.43148,1127.618056,122.7214595,13.85140318,0.695324691,269.3345117,29.39730093,2126.726735,357151.9863,5602.119626,5601.110022,4087.166162,204.6865319,644.9004328,6387.857498,6379.631167,0.040334229,0.028111999,,0.015045704,
109,108,24586.46422,547.9838817,0.050406265,53771.95659,1127.544898,122.7612356,13.85266268,0.695236996,269.3001312,29.39073352,2126.741779,357156.637,5602.159953,5601.15035,4087.194273,206.590038,650.8251408,6447.568925,6439.267914,0.04032808,0.028111091,,0.015043789,
110,109,24594.12317,547.8719452,0.050398613,53764.48337,1127.471112,122.8009809,13.8539498,0.69515088,269.2657046,29.38421382,2126.756821,357161.2872,5602.200274,5601.190672,4087.222383,208.4933332,656.7491268,6507.280362,6498.904672,0.04032195,0.028110236,,0.015041908,
111,110,24601.7805,547.7605962,0.050390983,53757.01181,1127.396704,122.8406962,13.85526339,0.69506626,269.2312342,29.37773997,2126.771861,357165.9368,5602.240589,5601.230988,4087.250493,210.3964174,662.6724009,6566.991809,6558.541442,0.040315837,0.028109431,,0.015040061,
112,111,24609.43619,547.6498362,0.050383377,53749.5419,1127.321684,122.8803823,13.85660235,0.69498306,269.1967221,29.37131018,2126.786899,357170.586,5602.280898,5601.271297,4087.278601,212.2992906,668.5949729,6626.703266,6618.178224,0.040309743,0.028108676,,0.015038246,
113,112,24617.09026,547.5396665,0.050375793,53742.07364,1127.246059,122.9200401,13.85796563,0.694901208,269.1621704,29.3649227,2126.801936,357175.2347,5602.321201,5601.311601,4087.306709,214.2019527,674.516852,6686.414732,6677.815017,0.040303666,0.028107968,,0.015036461,
114,113,24624.74269,547.430088,0.050368232,53734.60701,1127.169839,122.9596704,13.85935224,0.694820638,269.1275808,29.35857587,2126.816971,357179.8829,5602.361498,5601.351899,4087.334817,216.1044038,680.4380472,6746.126208,6737.451821,0.040297609,0.028107304,,0.015034703,
115,114,24632.3935,547.3211018,0.050360695,53727.14201,1127.093029,122.999274,13.86076125,0.69474129,269.0929554,29.35226806,2126.832004,357184.5306,5602.401789,5601.39219,4087.362923,218.0066438,686.358567,6805.837692,6797.088636,0.040291569,0.028106684,,0.015032974,
116,115,24640.04267,547.2127086,0.050353181,53719.67863,1127.015638,123.0388515,13.86219178,0.694663105,269.0582959,29.34599772,2126.847035,357189.1779,5602.442074,5601.432476,4087.39103,219.9086727,692.2784198,6865.549186,6856.725462,0.040285549,0.028106105,,0.015031269,
117,116,24647.69021,547.1049093,0.050345691,53712.21687,1126.937672,123.0784037,13.86364298,0.69458603,269.0236039,29.33976335,2126.862064,357193.8247,5602.482353,5601.472755,4087.419135,221.8104906,698.1976135,6925.260689,6916.362298,0.040279548,0.028105566,,0.01502959,
118,117,24655.33611,546.9977044,0.050338226,53704.75671,1126.85914,123.1179313,13.86511406,0.694510016,268.9888812,29.33356349,2126.877092,357198.471,5602.522626,5601.513029,4087.44724,223.7120975,704.1161556,6984.972201,6975.999145,0.040273565,0.028105065,,0.015027934,
119,118,24662.98038,546.8910944,0.050330784,53697.29814,1126.780046,123.1574349,13.86660425,0.694435016,268.9541291,29.32739676,2126.892119,357203.1169,5602.562893,5601.553296,4087.475345,225.6134933,710.0340535,7044.683721,7035.636003,0.040267602,0.028104601,,0.0150263,
120,119,24670.62302,546.7850797,0.050323366,53689.84117,1126.700398,123.1969152,13.86811283,0.694360987,268.9193492,29.32126182,2126.907143,357207.7624,5602.603154,5601.593558,4087.503449,227.5146783,715.9513142,7104.39525,7095.27287,0.040261658,0.028104172,,0.015024688,
121,120,24678.26403,546.6796605,0.050315973,53682.38579,1126.620203,123.2363728,13.86963912,0.69428789,268.8845429,29.31515737,2126.922166,357212.4074,5602.64341,5601.633814,4087.531553,229.4156524,721.8679444,7164.106788,7154.909748,0.040255734,0.028103777,,0.015023096,
122,121,24685.90341,546.5748372,0.050308604,53674.93198,1126.539465,123.2758082,13.87118246,0.694215685,268.8497115,29.30908218,2126.937188,357217.052,5602.683659,5601.674064,4087.559656,231.3164156,727.7839505,7223.818334,7214.546635,0.040249829,0.028103415,,0.015021524,
123,122,24693.54115,546.4706097,0.05030126,53667.47975,1126.458191,123.3152221,13.87274223,0.694144338,268.8148563,29.30303507,2126.952208,357221.6962,5602.723902,5601.714308,4087.587759,233.2169681,733.6993389,7283.529888,7274.183532,0.040243944,0.028103085,,0.015019971,
124,123,24701.17726,546.3669781,0.05029394,53660.02908,1126.376387,123.3546149,13.87431783,0.694073817,268.7799786,29.29701489,2126.967226,357226.3399,5602.76414,5601.754546,4087.615862,235.1173099,739.6141154,7343.24145,7333.82044,0.040238078,0.028102784,,0.015018437,
125,124,24708.81173,546.2639424,0.050286645,53652.57998,1126.294059,123.3939872,13.87590871,0.694004089,268.7450795,29.29102054,2126.982243,357230.9832,5602.804372,5601.794778,4087.643965,237.017441,745.5282859,7402.953021,7393.457356,0.040232233,0.028102513,,0.015016919,
126,125,24716.44458,546.1615023,0.050279376,53645.13243,1126.211211,123.4333395,13.87751432,0.693935127,268.7101601,29.28505097,2126.997259,357235.6261,5602.844598,5601.835004,4087.672067,238.9173617,751.4418558,7462.664599,7453.094282,0.040226407,0.028102269,,0.015015419,
127,126,24724.07579,546.0596579,0.050272131,53637.68643,1126.127848,123.4726722,13.87913414,0.693866903,268.6752215,29.27910518,2127.012273,357240.2686,5602.884818,5601.875225,4087.700169,240.8170719,757.3548305,7522.376186,7512.731218,0.040220601,0.028102053,,0.015013935,
128,127,24731.70537,545.9584086,0.050264911,53630.24198,1126.043977,123.5119859,13.88076769,0.693799391,268.6402648,29.2731822,2127.027285,357244.9106,5602.925033,5601.91544,4087.728271,242.7165717,763.2672151,7582.08778,7572.368163,0.040214815,0.028101862,,0.015012467,
129,128,24739.33333,545.8577543,0.050257716,53622.79906,1125.959601,123.5512809,13.88241451,0.693732568,268.6052909,29.26728109,2127.042296,357249.5523,5602.965241,5601.955649,4087.756372,244.6158613,769.1790144,7641.799382,7632.005117,0.040209049,0.028101697,,0.015011013,
130,129,24746.95965,545.7576945,0.050250547,53615.35768,1125.874726,123.5905577,13.88407413,0.693666411,268.5703008,29.26140096,2127.057306,357254.1936,5603.005444,5601.995852,4087.784474,246.5149408,775.0902332,7701.510992,7691.64208,0.040203304,0.028101556,,0.015009575,
131,130,24754.58434,545.6582287,0.050243403,53607.91783,1125.789356,123.6298167,13.88574614,0.6936009,268.5352953,29.25554097,2127.072314,357258.8344,5603.045642,5602.03605,4087.812575,248.4138102,781.000876,7761.222609,7751.279052,0.040197578,0.028101438,,0.01500815,
132,131,24762.20741,545.5593566,0.050236284,53600.47951,1125.703496,123.6690583,13.88743013,0.693536013,268.5002753,29.2497003,2127.087321,357263.4749,5603.085833,5602.076242,4087.840677,250.3124697,786.9109473,7820.934234,7810.916033,0.040191873,0.028101342,,0.01500674,
133,132,24769.82884,545.4610774,0.050229191,53593.0427,1125.617149,123.7082828,13.88912571,0.693471733,268.4652416,29.24387816,2127.102326,357268.1149,5603.126019,5602.116428,4087.868778,252.2109195,792.8204511,7880.645866,7870.553023,0.040186188,0.028101268,,0.015005342,
134,133,24777.44865,545.3633906,0.050222123,53585.60742,1125.530321,123.7474906,13.8908325,0.693408041,268.4301951,29.2380738,2127.11733,357272.7546,5603.1662,5602.156608,4087.896879,254.1091595,798.7293916,7940.357506,7930.190022,0.040180524,0.028101215,,0.015003958,
135,134,24785.06683,545.2662955,0.05021508,53578.17364,1125.443016,123.786682,13.89255016,0.693344922,268.3951364,29.2322865,2127.132333,357277.3939,5603.206374,5602.196783,4087.92498,256.00719,804.6377727,8000.069153,7989.82703,0.040174879,0.028101183,,0.015002586,
136,135,24792.68339,545.1697915,0.050208063,53570.74137,1125.355237,123.8258575,13.89427834,0.693282359,268.3600663,29.22651557,2127.147334,357282.0327,5603.246544,5602.236952,4087.953082,257.9050111,810.5455981,8059.780807,8049.464046,0.040169255,0.028101169,,0.015001226,
137,136,24800.29832,545.0738777,0.050201071,53563.31061,1125.266988,123.8650172,13.89601671,0.693220337,268.3249854,29.22076036,2127.162334,357286.6712,5603.286707,5602.277116,4087.981183,259.8026229,816.4528714,8119.492469,8109.10107,0.040163652,0.028101175,,0.014999878,
138,137,24807.91163,544.9785535,0.050194105,53555.88135,1125.178273,123.9041615,13.89776497,0.693158843,268.2898945,29.21502023,2127.177332,357291.3094,5603.326865,5602.317274,4088.009284,261.7000256,822.3595961,8179.204137,8168.738103,0.040158069,0.028101198,,0.014998542,
139,138,24815.52332,544.8838178,0.050187165,53548.45358,1125.089096,123.9432907,13.89952282,0.693097863,268.2547941,29.20929458,2127.192329,357295.9471,5603.367017,5602.357427,4088.037385,263.5972193,828.2657756,8238.915813,8228.375145,0.040152506,0.02810124,,0.014997217,
140,139,24823.13339,544.78967,0.05018025,53541.0273,1124.99946,123.982405,13.90128997,0.693037384,268.2196848,29.20358282,2127.207325,357300.5845,5603.407164,5602.397574,4088.065486,265.4942041,834.1714132,8298.627496,8288.012194,0.040146964,0.028101298,,0.014995903,
141,140,24830.74183,544.6961091,0.050173361,53533.60252,1124.90937,124.0215048,13.90306615,0.692977394,268.1845673,29.19788441,2127.22232,357305.2214,5603.447306,5602.437715,4088.093588,267.3909802,840.0765118,8358.339185,8347.649252,0.040141443,0.028101372,,0.0149946,
142,141,24838.34866,544.6031342,0.050166497,53526.17921,1124.818828,124.0605902,13.9048511,0.692917883,268.149442,29.19219882,2127.237313,357309.8581,5603.487442,5602.477851,4088.121689,269.2875478,845.9810746,8418.050882,8407.286319,0.040135941,0.028101463,,0.014993307,
143,142,24845.95387,544.5107442,0.050159659,53518.75739,1124.727838,124.0996616,13.90664457,0.69285884,268.1143095,29.18652553,2127.252305,357314.4943,5603.527572,5602.517981,4088.149791,271.183907,851.8851044,8477.762585,8466.923393,0.040130461,0.028101569,,0.014992025,
144,143,24853.55746,544.4189383,0.050152847,53511.33705,1124.636402,124.1387191,13.90844633,0.692800253,268.0791702,29.18086406,2127.267296,357319.1302,5603.567697,5602.558106,4088.177893,273.0800579,857.7886041,8537.474296,8526.560475,0.040125001,0.02810169,,0.014990752,
145,144,24861.15943,544.3277154,0.05014606,53503.91818,1124.544526,124.177763,13.91025613,0.692742115,268.0440248,29.17521395,2127.282285,357323.7657,5603.607817,5602.598226,4088.205994,274.9760008,863.6915763,8597.186013,8586.197566,0.040119561,0.028101825,,0.014989489,
146,145,24868.75979,544.2370744,0.050139299,53496.50079,1124.45221,124.2167936,13.91207378,0.692684415,268.0088735,29.16957475,2127.297274,357328.4008,5603.647931,5602.63834,4088.234096,276.8717357,869.5940238,8656.897736,8645.834664,0.040114142,0.028101974,,0.014988236,
147,146,24876.35854,544.1470143,0.050132563,53489.08486,1124.359459,124.2558109,13.91389904,0.692627145,267.9737169,29.16394604,2127.312261,357333.0356,5603.68804,5602.678449,4088.262198,278.7672629,875.4959489,8716.609466,8705.47177,0.040108743,0.028102137,,0.014986992,
148,147,24883.95567,544.057534,0.050125853,53481.67039,1124.266275,124.2948152,13.91573173,0.692570296,267.9385554,29.1583274,2127.327246,357337.67,5603.728144,5602.718552,4088.290301,280.6625825,881.3973541,8776.321203,8765.108884,0.040103365,0.028102313,,0.014985758,
149,148,24891.55119,543.9686323,0.050119169,53474.25739,1124.172662,124.3338067,13.91757165,0.69251386,267.9033893,29.15271846,2127.342231,357342.304,5603.768242,5602.75865,4088.318403,282.5576946,887.2982418,8836.032947,8824.746006,0.040098007,0.028102502,,0.014984532,
150,149,24899.14511,543.8803081,0.05011251,53466.84585,1124.078622,124.3727856,13.91941862,0.692457831,267.8682191,29.14711883,2127.357214,357346.9377,5603.808335,5602.798743,4088.346506,284.4525996,893.1986143,8895.744697,8884.383135,0.04009267,0.028102703,,0.014983316,
151,150,24906.73741,543.7925603,0.050105877,53459.43576,1123.984158,124.4117521,13.92127246,0.692402201,267.8330451,29.14152816,2127.372196,357351.5711,5603.848422,5602.83883,4088.374609,286.3472974,899.0984738,8955.456453,8944.020272,0.040087353,0.028102916,,0.014982108,
152,151,24914.32811,543.7053877,0.050099269,53452.02713,1123.889273,124.4507062,13.92313301,0.692346962,267.7978677,29.13594612,2127.387177,357356.204,5603.888505,5602.878912,4088.402712,288.2417883,904.9978224,9015.168216,9003.657417,0.040082056,0.028103141,,0.014980908,
153,152,24921.9172,543.618789,0.050092687,53444.61994,1123.793969,124.4896483,13.92500009,0.692292109,267.7626872,29.13037237,2127.402157,357360.8367,5603.928582,5602.918989,4088.430815,290.1360725,910.8966622,9074.879985,9063.294569,0.04007678,0.028103377,,0.014979717,
154,153,24929.50469,543.5327631,0.05008613,53437.21421,1123.69825,124.5285784,13.92687355,0.692237636,267.7275038,29.12480661,2127.417136,357365.4689,5603.968654,5602.959061,4088.458919,292.0301502,916.7949951,9134.59176,9122.931729,0.040071525,0.028103624,,0.014978534,
155,154,24937.09058,543.4473086,0.050079599,53429.80992,1123.602117,124.5674966,13.92875325,0.692183535,267.692318,29.11924853,2127.432113,357370.1009,5604.00872,5602.999127,4088.487023,293.9240214,922.6928232,9194.303542,9182.568896,0.04006629,0.028103882,,0.01497736,
156,155,24944.67486,543.3624245,0.050073093,53422.40707,1123.505573,124.6064032,13.93063904,0.692129802,267.6571301,29.11369785,2127.447089,357374.7324,5604.048782,5603.039188,4088.515127,295.8176865,928.5901482,9254.01533,9242.206071,0.040061075,0.02810415,,0.014976193,
157,156,24952.25755,543.2781094,0.050066613,53415.00566,1123.408621,124.6452983,13.93253079,0.692076432,267.6219402,29.1081543,2127.462064,357379.3636,5604.088838,5603.079244,4088.543232,297.7111456,934.4869721,9313.727124,9301.843252,0.040055881,0.028104429,,0.014975034,
158,157,24959.83863,543.1943619,0.050060158,53407.60568,1123.311263,124.684182,13.93442835,0.692023418,267.5867486,29.10261763,2127.477038,357383.9945,5604.128889,5603.119295,4088.571336,299.6043988,940.3832965,9373.438924,9361.480442,0.040050706,0.028104717,,0.014973884,
159,158,24967.41812,543.111181,0.050053728,53400.20714,1123.213501,124.7230543,13.93633162,0.691970756,267.5515557,29.09708757,2127.492011,357388.625,5604.168935,5603.15934,4088.599441,301.4974464,946.2791232,9433.15073,9421.117638,0.040045553,0.028105016,,0.01497274,
160,159,24974.99601,543.0285651,0.050047324,53392.81004,1123.115339,124.7619155,13.93824046,0.691918442,267.5163617,29.09156389,2127.506982,357393.2552,5604.208976,5603.199381,4088.627547,303.3902886,952.1744539,9492.862543,9480.754842,0.040040419,0.028105323,,0.014971605,
161,160,24982.57231,542.9465131,0.050040945,53385.41436,1123.016778,124.8007657,13.94015476,0.69186647,267.4811667,29.08604637,2127.521953,357397.885,5604.249012,5603.239416,4088.655652,305.2829254,958.0692901,9552.574361,9540.392052,0.040035306,0.02810564,,0.014970476,
162,161,24990.14701,542.8650236,0.050034591,53378.02011,1122.91782,124.839605,13.94207441,0.691814836,267.445971,29.08053479,2127.536922,357402.5145,5604.289042,5603.279446,4088.683758,307.1753572,963.9636335,9612.286186,9600.02927,0.040030213,0.028105965,,0.014969356,
163,162,24997.72013,542.7840952,0.050028263,53370.62728,1122.818467,124.8784334,13.94399931,0.691763536,267.4107748,29.07502894,2127.55189,357407.1437,5604.329068,5603.319471,4088.711864,309.0675841,969.8574856,9671.998016,9659.666495,0.04002514,0.0281063,,0.014968242,
164,163,25005.29165,542.7037266,0.05002196,53363.23588,1122.718723,124.9172511,13.94592934,0.691712567,267.3755784,29.06952862,2127.566858,357411.7725,5604.369089,5603.359491,4088.739971,310.9596063,975.7508477,9731.709852,9719.303727,0.040020087,0.028106643,,0.014967136,
165,164,25012.86159,542.6239165,0.050015682,53355.84589,1122.618589,124.9560581,13.94786441,0.691661924,267.3403819,29.06403364,2127.581824,357416.401,5604.409104,5603.399506,4088.768078,312.851424,981.6437215,9791.421694,9778.940966,0.040015055,0.028106994,,0.014966036,
166,165,25020.42993,542.5446635,0.050009429,53348.45733,1122.518067,124.9948547,13.94980443,0.691611603,267.3051855,29.05854382,2127.596789,357421.0291,5604.449115,5603.439516,4088.796185,314.7430374,987.5361083,9851.133542,9838.578212,0.040010042,0.028107353,,0.014964944,
